EVENTNO,MONTH,DAY,YEAR,TIME,LATITUDE,LONGITUDE,HEADING,LEGTYPE,LEGSTAGE,WX,CLOUD,VISIBLTY,BEAUFORT,SIGHTNO,SPECCODE,IDREL,NUMBER,CONFIDNC,NUMCALF,ANHEAD,PHOTOS,BEHAV1,BEHAV2,BEHAV3,BEHAV4,BEHAV5,BEHAV6,BEHAV7,BEHAV8,BEHAV9,BEHAV10,BEHAV11,BEHAV12,BEHAV13,BEHAV14,BEHAV15,NOTES
1,7,19,2016,134002,45.66925667,-61.44203,324,5,1,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,START WATCH FOR DAY
2,7,19,2016,134051,45.67091167,-61.44373667,324,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
3,7,19,2016,134137,45.67245833,-61.445355,324,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,," KRH-P, JCA-S,,PKH-R  "
4,7,19,2016,134151,45.67293167,-61.445845,324,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
5,7,19,2016,134251,45.67494333,-61.44794667,324,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
6,7,19,2016,134351,45.67695833,-61.45003833,324,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
7,7,19,2016,134451,45.67896167,-61.45212,324,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
8,7,19,2016,134551,45.68095833,-61.45421,324,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
9,7,19,2016,134651,45.68294833,-61.45628667,325,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
10,7,19,2016,134751,45.68500667,-61.45821167,329,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
11,7,19,2016,134757,45.68521833,-61.458395,329,5,2,G,4,5,3,1,HAPO,3,1,0,,,1,,,,,,,,,,,,,,,,
12,7,19,2016,134851,45.68714833,-61.459985,330,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
13,7,19,2016,134951,45.689295,-61.46174167,330,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
14,7,19,2016,135011,45.68998833,-61.46230667,330,5,2,G,4,5,3,2,HAPO,3,1,0,,,1,,,,,,,,,,,,,,,,
15,7,19,2016,135051,45.69142667,-61.46348,330,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
16,7,19,2016,135151,45.693615,-61.46525333,330,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
17,7,19,2016,135242,45.69548833,-61.46677333,330,5,2,G,4,5,3,3,HAPO,3,2,0,1,,1,40,,,,,,,,,,,,,,,
18,7,19,2016,135251,45.69581333,-61.46704,330,5,2,G,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
19,7,19,2016,135316,45.69676,-61.46780667,330,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
20,7,19,2016,135351,45.698,-61.468815,330,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
21,7,19,2016,135451,45.70023,-61.47046833,334,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
22,7,19,2016,135551,45.70251333,-61.47194,337,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
23,7,19,2016,135651,45.70481667,-61.4734,336,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
24,7,19,2016,135751,45.70708833,-61.47484833,336,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
25,7,19,2016,135851,45.70937,-61.47623667,337,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
26,7,19,2016,135951,45.71169833,-61.47760333,337,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
27,7,19,2016,140051,45.714,-61.47895667,339,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
28,7,19,2016,140151,45.71629667,-61.48032,338,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
29,7,19,2016,140251,45.718595,-61.48166,338,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
30,7,19,2016,140351,45.72089833,-61.48302333,337,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
31,7,19,2016,140451,45.72320167,-61.48437833,337,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
32,7,19,2016,140551,45.725495,-61.48574333,337,5,2,H,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
33,7,19,2016,140636,45.72719167,-61.48674167,337,5,2,H,4,5,2,4,GRSE,3,1,0,,,1,,,,,,,,,,,,,,,,
