EVENTNO,MONTH,DAY,YEAR,TIME,LATITUDE,LONGITUDE,HEADING,LEGTYPE,LEGSTAGE,WX,CLOUD,VISIBLTY,BEAUFORT,SIGHTNO,SPECCODE,IDREL,NUMBER,CONFIDNC,NUMCALF,ANHEAD,PHOTOS,BEHAV1,BEHAV2,BEHAV3,BEHAV4,BEHAV5,BEHAV6,BEHAV7,BEHAV8,BEHAV9,BEHAV10,BEHAV11,BEHAV12,BEHAV13,BEHAV14,BEHAV15,NOTES
20,8,26,2016,95656,48.294,-64.217955,115,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, SOME PATCHES <1 MILE ON PORT SIDE  "
21,8,26,2016,95756,48.293045,-64.21487167,118,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, SOME PATCHES <1 MILE ON PORT SIDE  "
22,8,26,2016,95856,48.292065,-64.211775,115,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, SOME PATCHES <1 MILE ON PORT SIDE  "
23,8,26,2016,95908,48.291855,-64.21109667,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,NO LONGER AN AVERAGE -  
24,8,26,2016,95956,48.29108167,-64.20869333,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
25,8,26,2016,100056,48.29006667,-64.205585,119,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
26,8,26,2016,100156,48.28905333,-64.20247833,116,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
27,8,26,2016,100256,48.28803167,-64.199395,119,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
28,8,26,2016,100356,48.287,-64.19630667,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
29,8,26,2016,100456,48.286,-64.19322833,116,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
30,8,26,2016,100556,48.28501,-64.19010833,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
31,8,26,2016,100656,48.28395833,-64.18705667,117,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
32,8,26,2016,100756,48.28288167,-64.18403667,119,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
33,8,26,2016,100856,48.28188167,-64.180955,116,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
34,8,26,2016,100956,48.28089667,-64.17783667,117,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
35,8,26,2016,101019,48.28048667,-64.17661833,117,5,2,F,4,0.5,2,,,,,,,,,,,,,,,,,,,,,,,, -  
36,8,26,2016,101056,48.27987667,-64.17479333,117,5,2,F,4,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,
37,8,26,2016,101156,48.27890167,-64.1717,117,5,2,F,4,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,
38,8,26,2016,101256,48.27789833,-64.16859333,116,5,2,F,4,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,
39,8,26,2016,101356,48.27691,-64.1655,116,5,2,F,4,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,
40,8,26,2016,101456,48.27598,-64.16244833,115,5,2,F,4,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,
41,8,26,2016,101556,48.27506833,-64.15936667,113,5,2,F,4,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,
42,8,26,2016,101639,48.274435,-64.157065,113,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT = 0.5 MILES, STAR = 1.5"
43,8,26,2016,101656,48.27421167,-64.15624333,113,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT = 0.5 MILES, STAR = 1.6"
44,8,26,2016,101756,48.27330167,-64.15316,113,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT = 0.5 MILES, STAR = 1.7"
45,8,26,2016,101856,48.272395,-64.15004167,113,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT = 0.5 MILES, STAR = 1.8"
46,8,26,2016,101907,48.27221167,-64.14942667,113,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,NO LONGER AVE OF VIS
47,8,26,2016,101956,48.27147167,-64.14691,114,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
48,8,26,2016,102056,48.27055,-64.14383333,114,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
49,8,26,2016,102156,48.26962167,-64.14071167,116,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
50,8,26,2016,102256,48.26870333,-64.13762833,114,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
51,8,26,2016,102356,48.26775667,-64.13454333,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
52,8,26,2016,102456,48.26678833,-64.13145333,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
53,8,26,2016,102556,48.26584667,-64.12836,113,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
54,8,26,2016,102656,48.26488833,-64.12523333,114,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
55,8,26,2016,102756,48.26395333,-64.12211833,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
56,8,26,2016,102856,48.26298,-64.11901167,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
57,8,26,2016,102956,48.26201667,-64.115885,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
58,8,26,2016,103056,48.26108167,-64.11276167,113,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
59,8,26,2016,103156,48.26012667,-64.109635,114,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
60,8,26,2016,103256,48.259205,-64.10649333,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
61,8,26,2016,103356,48.25821667,-64.10339167,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
62,8,26,2016,103456,48.257255,-64.10025333,116,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
63,8,26,2016,103556,48.25630167,-64.09712667,113,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
64,8,26,2016,103656,48.25537,-64.09398,114,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
65,8,26,2016,103756,48.254445,-64.090845,115,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
66,8,26,2016,103856,48.25351167,-64.08770167,113,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
67,8,26,2016,103956,48.25257667,-64.08451333,113,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
68,8,26,2016,104056,48.251665,-64.081295,112,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
69,8,26,2016,104156,48.25074167,-64.07809,113,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
70,8,26,2016,104250,48.24996167,-64.07517,113,5,2,F,4,2,2,1,WSDO,2,10,9,,,1,,,,,,,,,,,,,,,,"MOVEMENT PATTERN AND TALL DORSAL FIN SUGGEST ATLANTIC WHITE-SIDED, BUT COULD NOT BE CONFIRMED - "
71,8,26,2016,104256,48.24987,-64.07485,112,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
72,8,26,2016,104353,48.24902333,-64.07178333,112,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"W/C: MNH-P, BEM-S, HBM-R - "
73,8,26,2016,104356,48.248975,-64.07162333,114,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
74,8,26,2016,104456,48.24812833,-64.06836167,111,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
75,8,26,2016,104556,48.24729167,-64.06507667,109,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
76,8,26,2016,104656,48.24648833,-64.06177833,110,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
77,8,26,2016,104756,48.245675,-64.05846167,109,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
78,8,26,2016,104856,48.24486667,-64.05514167,112,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
79,8,26,2016,104956,48.24405,-64.051825,111,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
80,8,26,2016,105041,48.24340667,-64.04934333,111,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
81,8,26,2016,105056,48.24319167,-64.048505,111,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
82,8,26,2016,105143,48.242515,-64.04589833,111,5,2,F,4,4.5,1,2,HAPO,3,3,1,,,1,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
83,8,26,2016,105156,48.24232333,-64.04516833,111,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
84,8,26,2016,105256,48.24144833,-64.04181667,112,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
85,8,26,2016,105356,48.24059833,-64.03846,110,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
86,8,26,2016,105456,48.23976167,-64.03514833,110,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
87,8,26,2016,105556,48.238885,-64.03180167,111,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
88,8,26,2016,105656,48.23800333,-64.02841833,112,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
89,8,26,2016,105756,48.23713667,-64.02504833,111,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
90,8,26,2016,105856,48.23625167,-64.02167,112,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
91,8,26,2016,105956,48.23538833,-64.01826,111,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
92,8,26,2016,110056,48.23450167,-64.014835,111,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
93,8,26,2016,110156,48.23365833,-64.01143667,109,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
94,8,26,2016,110256,48.23281833,-64.00798167,111,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
95,8,26,2016,110356,48.23196833,-64.00454167,110,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
96,8,26,2016,110456,48.23109333,-64.00111333,112,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
97,8,26,2016,110556,48.23022,-63.99771167,110,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
98,8,26,2016,110656,48.22938667,-63.99426167,110,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
99,8,26,2016,110757,48.22850333,-63.99080167,111,5,2,F,4,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 5 MILE, PORT = 4 MILE -    "
100,8,26,2016,110802,48.22841667,-63.99046,111,5,2,F,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,NO LONGER AN AVERAGE 
101,8,26,2016,110857,48.22767,-63.98737333,110,5,2,F,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,
102,8,26,2016,110957,48.22680167,-63.98394667,112,5,2,F,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,
103,8,26,2016,111057,48.22592667,-63.98050667,111,5,2,F,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,
104,8,26,2016,111157,48.22505333,-63.97707833,110,5,2,F,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,
105,8,26,2016,111208,48.22489333,-63.976445,110,5,2,F,4,3,1,3,TUNS,3,1,0,,,1,,,,,,,,,,,,,,,,
106,8,26,2016,111257,48.22422,-63.97361,111,5,2,F,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,
107,8,26,2016,111357,48.22341,-63.970135,110,5,2,F,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,
108,8,26,2016,111438,48.22284333,-63.96770667,110,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
109,8,26,2016,111457,48.222605,-63.96665833,108,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
110,8,26,2016,111557,48.221785,-63.96316667,109,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
111,8,26,2016,111657,48.22096333,-63.95968167,110,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
112,8,26,2016,111757,48.22015667,-63.95618333,109,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
113,8,26,2016,111857,48.219365,-63.95268333,109,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
114,8,26,2016,111957,48.21857167,-63.94917833,108,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
115,8,26,2016,112057,48.21778833,-63.945645,109,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
116,8,26,2016,112157,48.21701667,-63.94209833,109,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
117,8,26,2016,112257,48.21627667,-63.9385,107,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
118,8,26,2016,112357,48.215535,-63.93491667,108,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
119,8,26,2016,112457,48.214805,-63.93135167,109,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
120,8,26,2016,112557,48.21403333,-63.92776333,107,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
121,8,26,2016,112657,48.21328833,-63.92418167,108,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
122,8,26,2016,112757,48.212525,-63.92060333,107,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
123,8,26,2016,112857,48.21176333,-63.91701833,107,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
124,8,26,2016,112957,48.21101833,-63.91342833,108,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
125,8,26,2016,113057,48.21031333,-63.90983,107,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
126,8,26,2016,113157,48.209435,-63.906345,116,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
127,8,26,2016,113257,48.20820667,-63.90314167,120,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
128,8,26,2016,113357,48.20696833,-63.899965,122,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
129,8,26,2016,113457,48.20573333,-63.89680333,120,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
130,8,26,2016,113557,48.20444333,-63.89366833,121,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
131,8,26,2016,113657,48.20318833,-63.89053833,122,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
132,8,26,2016,113757,48.201925,-63.88739167,121,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
133,8,26,2016,113857,48.20068167,-63.884225,113,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
134,8,26,2016,113957,48.200715,-63.88051333,85,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
135,8,26,2016,114057,48.20089667,-63.87679167,86,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
136,8,26,2016,114157,48.20107667,-63.87307833,88,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
137,8,26,2016,114257,48.20122667,-63.86932167,86,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
138,8,26,2016,114357,48.20138167,-63.86555167,85,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
139,8,26,2016,114419,48.201455,-63.86410333,85,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"W/C: AMK=S, JF=P, MNH=R"
140,8,26,2016,114457,48.20153333,-63.861785,87,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
141,8,26,2016,114557,48.20168333,-63.85793333,87,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
142,8,26,2016,114657,48.20180833,-63.85417833,88,5,2,F,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, STAR = 1 MILE, PORT = 3 MILE"
143,8,26,2016,114711,48.201835,-63.853365,88,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT= 1.5, STAR= 0.5 "
144,8,26,2016,114757,48.20195333,-63.85041833,87,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT= 1.5, STAR= 0.6"
145,8,26,2016,114857,48.20211167,-63.84666167,86,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT= 1.5, STAR= 0.7"
146,8,26,2016,114957,48.20225833,-63.84293,88,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT= 1.5, STAR= 0.8"
147,8,26,2016,115057,48.20238167,-63.83919833,88,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,NO LONGER AN AVERAGE
148,8,26,2016,115057,48.20238167,-63.83919833,88,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
149,8,26,2016,115157,48.20252833,-63.83544833,86,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
150,8,26,2016,115257,48.20268833,-63.83172833,87,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
151,8,26,2016,115357,48.20280833,-63.82798667,87,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
152,8,26,2016,115457,48.20293167,-63.82423333,88,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
153,8,26,2016,115557,48.203025,-63.82048833,89,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
154,8,26,2016,115657,48.20312333,-63.81675333,87,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
155,8,26,2016,115757,48.20317667,-63.81300167,88,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
156,8,26,2016,115857,48.203235,-63.80924833,90,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
157,8,26,2016,115957,48.20330833,-63.80551167,88,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
158,8,26,2016,120057,48.203395,-63.80173833,87,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
159,8,26,2016,120157,48.20349,-63.79796833,87,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
160,8,26,2016,120257,48.20358667,-63.79420667,89,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
161,8,26,2016,120357,48.20366333,-63.79044,87,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
162,8,26,2016,120457,48.20378,-63.78669833,87,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
163,8,26,2016,120557,48.203855,-63.78296,89,5,2,F,4,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,
164,8,26,2016,120630,48.20390667,-63.78090167,89,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT=0.5, STAR= 1.5"
165,8,26,2016,120657,48.203955,-63.77922167,87,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT=0.5, STAR= 1.5"
166,8,26,2016,120757,48.20402667,-63.77551167,87,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT=0.5, STAR= 1.5"
167,8,26,2016,120857,48.20411333,-63.77181167,87,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT=0.5, STAR= 1.5"
168,8,26,2016,120957,48.20420833,-63.76810833,86,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT=0.5, STAR= 1.5"
169,8,26,2016,121057,48.20427667,-63.76439167,87,5,2,F,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,"AVERAGE VIS, PORT=0.5, STAR= 1.5"
170,8,26,2016,121109,48.20430333,-63.76365167,87,5,2,F,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,NO LONGER AVERAGING VIS
