EVENTNO,MONTH,DAY,YEAR,TIME,LATITUDE,LONGITUDE,HEADING,LEGTYPE,LEGSTAGE,WX,CLOUD,VISIBLTY,BEAUFORT,SIGHTNO,SPECCODE,IDREL,NUMBER,CONFIDNC,NUMCALF,ANHEAD,PHOTOS,BEHAV1,BEHAV2,BEHAV3,BEHAV4,BEHAV5,BEHAV6,BEHAV7,BEHAV8,BEHAV9,BEHAV10,BEHAV11,BEHAV12,BEHAV13,BEHAV14,BEHAV15,NOTES
33,7,27,2016,100033,48.16045667,-63.90720833,39,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
34,7,27,2016,100133,48.161205,-63.906105,41,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
35,7,27,2016,100233,48.161805,-63.90613167,340,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
36,7,27,2016,100333,48.16277667,-63.906205,15,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
37,7,27,2016,100433,48.16362667,-63.90587,21,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
38,7,27,2016,100533,48.16443,-63.90524833,35,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
39,7,27,2016,100633,48.16483333,-63.90495,336,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
40,7,27,2016,100733,48.16603,-63.90655333,295,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
41,7,27,2016,100833,48.16741,-63.90976667,313,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
42,7,27,2016,100933,48.16933167,-63.91218,333,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
43,7,27,2016,101033,48.17136167,-63.91228167,349,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
44,7,27,2016,101133,48.17245333,-63.91261833,359,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
45,7,27,2016,101233,48.17341833,-63.91253667,11,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
46,7,27,2016,101333,48.17428833,-63.91220667,353,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
47,7,27,2016,101433,48.175285,-63.91231167,2,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
48,7,27,2016,101533,48.17623667,-63.912025,359,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
49,7,27,2016,101633,48.176855,-63.91499833,316,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
50,7,27,2016,101733,48.17828333,-63.91546667,347,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
51,7,27,2016,101833,48.17936667,-63.91593,357,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
52,7,27,2016,101933,48.18034667,-63.91569333,1,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
53,7,27,2016,102033,48.18131,-63.91552833,13,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
54,7,27,2016,102133,48.18224333,-63.91516333,3,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
55,7,27,2016,102233,48.18329667,-63.91529333,9,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
56,7,27,2016,102333,48.18427667,-63.91502833,6,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
57,7,27,2016,102433,48.18517,-63.91473667,25,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
58,7,27,2016,102533,48.18600333,-63.91410167,16,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
59,7,27,2016,102633,48.18711333,-63.91510167,276,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
60,7,27,2016,102733,48.18721833,-63.91802167,323,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
61,7,27,2016,102833,48.18796667,-63.91822167,4,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
62,7,27,2016,102933,48.18840667,-63.91733667,58,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
63,7,27,2016,103033,48.18902,-63.91639667,24,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
64,7,27,2016,103133,48.18998667,-63.916545,342,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
65,7,27,2016,103233,48.190835,-63.91611833,38,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
66,7,27,2016,103333,48.19113333,-63.91393167,87,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
67,7,27,2016,103433,48.1911,-63.91127667,92,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
68,7,27,2016,103533,48.19106167,-63.90847,89,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
69,7,27,2016,103633,48.19104667,-63.90553833,89,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
70,7,27,2016,103733,48.19099,-63.90253333,91,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
71,7,27,2016,103833,48.19094167,-63.89952667,92,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
72,7,27,2016,103933,48.19087667,-63.89654667,92,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
73,7,27,2016,104033,48.19080333,-63.893605,92,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
74,7,27,2016,104133,48.19071333,-63.89069,92,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
75,7,27,2016,104233,48.19065333,-63.88774,88,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
76,7,27,2016,104333,48.19209,-63.885705,26,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
77,7,27,2016,104433,48.19414,-63.884245,26,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
78,7,27,2016,104533,48.19617333,-63.88279,26,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
79,7,27,2016,104633,48.19821,-63.88140667,19,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
80,7,27,2016,104733,48.20036667,-63.88025833,19,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
81,7,27,2016,104833,48.20257,-63.87948667,5,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
82,7,27,2016,104934,48.20484333,-63.87917333,4,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
83,7,27,2016,105034,48.207135,-63.87896333,3,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
84,7,27,2016,105134,48.20944667,-63.87874667,4,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
85,7,27,2016,105234,48.21174,-63.87855667,3,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
86,7,27,2016,105334,48.214025,-63.87833667,3,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
87,7,27,2016,105434,48.21631333,-63.878135,2,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
88,7,27,2016,105534,48.21859833,-63.87788,4,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
89,7,27,2016,105634,48.2209,-63.877815,353,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
90,7,27,2016,105734,48.22309333,-63.87894333,337,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
91,7,27,2016,105834,48.22525,-63.88034833,337,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
92,7,27,2016,105934,48.22743667,-63.88175667,336,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
93,7,27,2016,105957,48.22825667,-63.88229,336,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
94,7,27,2016,110034,48.22959333,-63.883155,337,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
95,7,27,2016,110134,48.23182833,-63.88392833,355,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
96,7,27,2016,110234,48.23412667,-63.884205,356,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
97,7,27,2016,110334,48.23641167,-63.88448833,353,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
98,7,27,2016,110434,48.23868667,-63.88478833,355,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
99,7,27,2016,110534,48.24097833,-63.885105,355,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
100,7,27,2016,110634,48.24325333,-63.88544667,353,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
101,7,27,2016,110734,48.24547667,-63.88649167,337,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
102,7,27,2016,110834,48.24766,-63.88786333,337,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
103,7,27,2016,110934,48.24949333,-63.88995667,296,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
104,7,27,2016,111034,48.250635,-63.89331,299,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
105,7,27,2016,111134,48.25171333,-63.89664667,284,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
106,7,27,2016,111234,48.25164833,-63.900465,258,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
107,7,27,2016,111334,48.25132667,-63.904315,254,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
108,7,27,2016,111434,48.25106667,-63.90817,271,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
109,7,27,2016,111534,48.25081167,-63.91203,258,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
110,7,27,2016,111634,48.24963167,-63.91542833,266,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
111,7,27,2016,111734,48.248905,-63.918165,224,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
112,7,27,2016,111834,48.247725,-63.91956667,214,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
113,7,27,2016,111934,48.248915,-63.920845,358,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
114,7,27,2016,112034,48.25124667,-63.92105167,351,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
115,7,27,2016,112045,48.25167333,-63.92119,351,5,2,C,3,5,3,2,FIWH,2,1,0,,,1,,,,,,,,,,,,,,,,
116,7,27,2016,112134,48.25362167,-63.921505,11,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
117,7,27,2016,112205,48.25447167,-63.92035667,11,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,"W/C: PAD-P, JCA-S, KRH-R "
118,7,27,2016,112234,48.25495333,-63.91890333,65,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
119,7,27,2016,112334,48.25582833,-63.91580333,67,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
120,7,27,2016,112434,48.256705,-63.9127,68,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
121,7,27,2016,112534,48.25759,-63.90957333,67,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
122,7,27,2016,112634,48.25846167,-63.90647333,68,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
123,7,27,2016,112707,48.25893333,-63.9048,68,5,2,C,3,5,3,3,FIWH,3,1,0,,,1,,,,,,,,,,,,,,,,
124,7,27,2016,112734,48.25931667,-63.903425,67,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
125,7,27,2016,112834,48.26016833,-63.90038,68,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
126,7,27,2016,112934,48.26100667,-63.89730167,69,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
127,7,27,2016,113034,48.261875,-63.89417333,67,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
128,7,27,2016,113134,48.26270833,-63.89109667,68,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
129,7,27,2016,113234,48.26426833,-63.88873167,43,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
130,7,27,2016,113334,48.265935,-63.88648167,42,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
131,7,27,2016,113434,48.26763,-63.88422167,42,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
132,7,27,2016,113515,48.26874667,-63.882725,42,5,2,C,3,5,3,4,BASH,3,1,0,,,1,13,,,,,,,,,,,,,,,BREACH
133,7,27,2016,113534,48.26930667,-63.88198167,42,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
134,7,27,2016,113634,48.27081667,-63.87995833,42,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
135,7,27,2016,113734,48.2723,-63.87796833,42,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
136,7,27,2016,113834,48.27272833,-63.87729333,67,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
137,7,27,2016,113934,48.27264667,-63.877315,210,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
138,7,27,2016,114034,48.27249333,-63.87753667,228,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
139,7,27,2016,114134,48.27232333,-63.87780667,234,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
140,7,27,2016,114148,48.27228,-63.87781167,234,5,2,C,3,5,3,5,FIWH,2,1,0,,,1,,,,,,,,,,,,,,,,
141,7,27,2016,114234,48.27212833,-63.87569167,92,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
142,7,27,2016,114334,48.27213333,-63.872315,89,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
143,7,27,2016,114434,48.272135,-63.86894833,89,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
144,7,27,2016,114534,48.27212833,-63.86559333,91,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
145,7,27,2016,114634,48.27211833,-63.86222833,90,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
146,7,27,2016,114734,48.27210833,-63.85888,91,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
147,7,27,2016,114834,48.27209167,-63.85557167,91,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
148,7,27,2016,114912,48.272085,-63.85348833,91,5,2,C,3,5,3,6,HAPO,3,2,0,,,1,,,,,,,,,,,,,,,,
149,7,27,2016,114934,48.27208167,-63.85228333,91,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
150,7,27,2016,115034,48.27203167,-63.84904,90,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
151,7,27,2016,115134,48.27200667,-63.845775,90,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
152,7,27,2016,115234,48.27198,-63.84250167,91,5,2,C,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
153,7,27,2016,115254,48.27196833,-63.841415,91,5,2,C,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,
154,7,27,2016,115334,48.27194,-63.83923167,91,5,2,C,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,
155,7,27,2016,115434,48.27190333,-63.83595667,91,5,2,C,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,
156,7,27,2016,115534,48.27186333,-63.83268667,91,5,2,C,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,
157,7,27,2016,115634,48.27183333,-63.82938833,91,5,2,C,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,
158,7,27,2016,115734,48.27179333,-63.82609,92,5,2,C,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,
159,7,27,2016,115738,48.27179,-63.825925,92,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
160,7,27,2016,115834,48.27174,-63.82278167,91,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
161,7,27,2016,115934,48.27171167,-63.81945833,91,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
162,7,27,2016,120034,48.27011,-63.817335,178,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
163,7,27,2016,120134,48.26757167,-63.81778167,189,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
164,7,27,2016,120234,48.26508167,-63.81839667,189,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
165,7,27,2016,120335,48.26255667,-63.81870667,182,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
166,7,27,2016,120435,48.260035,-63.81877333,181,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
167,7,27,2016,120535,48.25748167,-63.81874833,180,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
168,7,27,2016,120635,48.254945,-63.8187,178,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
169,7,27,2016,120735,48.252435,-63.81863,180,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
170,7,27,2016,120835,48.24992667,-63.81851833,180,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
171,7,27,2016,120935,48.24738333,-63.81845333,181,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
172,7,27,2016,121035,48.24485333,-63.81848167,181,5,2,C,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,
173,7,27,2016,121112,48.243255,-63.81842833,181,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
174,7,27,2016,121135,48.242325,-63.81846167,182,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
175,7,27,2016,121235,48.23976333,-63.818425,181,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
176,7,27,2016,121335,48.23723333,-63.81842333,178,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
177,7,27,2016,121435,48.23472333,-63.81845333,180,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
178,7,27,2016,121535,48.23221,-63.81846,184,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
179,7,27,2016,121635,48.2297,-63.81846667,182,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
180,7,27,2016,121735,48.227175,-63.81837667,179,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
181,7,27,2016,121835,48.22466167,-63.818345,180,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
182,7,27,2016,121935,48.22213333,-63.81829667,177,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
183,7,27,2016,122035,48.21960167,-63.81824667,176,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
184,7,27,2016,122135,48.21709333,-63.81815833,180,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
185,7,27,2016,122235,48.21455,-63.818145,180,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
186,7,27,2016,122335,48.21202167,-63.81809,182,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
187,7,27,2016,122435,48.20952667,-63.81801667,179,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
188,7,27,2016,122535,48.20698833,-63.817945,180,5,2,C,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,
189,7,27,2016,122548,48.20644167,-63.81796,180,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,"W/C: DDM-P, PKH-S, PAD-R"
190,7,27,2016,122635,48.20446833,-63.817985,180,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
191,7,27,2016,122735,48.20199167,-63.81799167,181,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
192,7,27,2016,122835,48.19951167,-63.81802,179,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
193,7,27,2016,122935,48.19698833,-63.81802833,180,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
194,7,27,2016,123035,48.19451,-63.81810333,182,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
195,7,27,2016,123135,48.19200333,-63.81813167,180,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
196,7,27,2016,123235,48.189515,-63.818175,181,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
197,7,27,2016,123335,48.18704667,-63.81816667,182,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
198,7,27,2016,123435,48.18459333,-63.81821167,181,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
199,7,27,2016,123535,48.18214,-63.81821833,180,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
200,7,27,2016,123635,48.17967833,-63.818205,180,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
201,7,27,2016,123735,48.17851167,-63.82018,258,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
202,7,27,2016,123835,48.17748833,-63.82360833,256,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
203,7,27,2016,123935,48.17715333,-63.82726333,261,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
204,7,27,2016,124035,48.17647667,-63.83086167,257,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
205,7,27,2016,124135,48.17628,-63.83459833,268,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
206,7,27,2016,124235,48.17643833,-63.83823167,280,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
207,7,27,2016,124335,48.17666167,-63.84194333,256,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
208,7,27,2016,124435,48.175745,-63.84553167,252,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
209,7,27,2016,124535,48.17499167,-63.849205,259,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
210,7,27,2016,124635,48.17525167,-63.85232167,266,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
211,7,27,2016,124639,48.17522667,-63.85248667,266,5,2,C,4,5,3,7,RIWH,3,3,0,1,,2,40,42,90,,,,,,,,,,,,,EG B-D
212,7,27,2016,124735,48.17426,-63.853705,207,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
213,7,27,2016,124835,48.17338667,-63.85468333,231,5,2,C,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
