datetime_utc,sei,fin,right,humpback,lat,lon,analyst,notes
20170605152757,absent,absent,absent,absent,48.3650,-64.1831,hansen.johnson,
20170605162757,absent,absent,absent,absent,48.3604,-64.1847,hansen.johnson,
20170605172757,absent,absent,absent,absent,48.3586,-64.1750,hansen.johnson,
20170605182757,absent,absent,absent,absent,48.3532,-64.1693,hansen.johnson,
20170605184257,absent,absent,absent,absent,48.3526,-64.1668,hansen.johnson,
20170605192757,absent,absent,absent,absent,48.3511,-64.1599,hansen.johnson,
20170605202757,absent,absent,absent,absent,48.3451,-64.1466,hansen.johnson,
20170605204257,absent,absent,absent,absent,48.3447,-64.1441,hansen.johnson,
20170605212757,absent,absent,absent,absent,48.3438,-64.1369,hansen.johnson,
20170605222757,absent,absent,absent,absent,48.3372,-64.1216,hansen.johnson,
20170605232757,absent,absent,absent,absent,48.3359,-64.1120,hansen.johnson,
20170606011340,absent,absent,absent,absent,48.3250,-64.1125,hansen.johnson,
20170606015757,absent,absent,absent,absent,48.3239,-64.1149,hansen.johnson,
20170606021257,absent,absent,absent,absent,48.3220,-64.1172,hansen.johnson,
20170606022034,absent,absent,absent,absent,48.3220,-64.1172,hansen.johnson,
20170606022205,absent,absent,absent,absent,48.3220,-64.1172,hansen.johnson,
20170606024257,absent,absent,absent,absent,48.3208,-64.1234,hansen.johnson,
20170606024626,absent,absent,absent,absent,48.3208,-64.1234,hansen.johnson,
20170606024735,absent,absent,absent,absent,48.3208,-64.1234,hansen.johnson,
20170606025000,absent,absent,absent,absent,48.3208,-64.1234,hansen.johnson,
20170606025035,absent,absent,absent,absent,48.3208,-64.1234,hansen.johnson,
20170606025757,absent,absent,absent,absent,48.3204,-64.1235,hansen.johnson,
20170606032757,absent,absent,absent,absent,48.3206,-64.1185,hansen.johnson,
20170606042757,absent,absent,absent,absent,48.3208,-64.1086,hansen.johnson,
20170606052757,absent,absent,absent,absent,48.3119,-64.1103,hansen.johnson,
20170606062757,absent,absent,absent,absent,48.3134,-64.1004,hansen.johnson,
20170606072757,absent,absent,absent,absent,48.3062,-64.0875,hansen.johnson,
20170606082757,absent,absent,absent,absent,48.3092,-64.0788,hansen.johnson,
20170606092757,absent,absent,absent,absent,48.3022,-64.0591,hansen.johnson,
20170606102757,absent,absent,absent,absent,48.3077,-64.0539,hansen.johnson,
20170606112757,absent,absent,absent,absent,48.3027,-64.0398,hansen.johnson,Some+spurious+MF+tonals.+Not+convinced+of+humpback
20170606122757,absent,absent,absent,absent,48.3093,-64.0387,hansen.johnson,
20170606132757,absent,absent,absent,absent,48.3070,-64.0338,hansen.johnson,
20170606142757,absent,absent,absent,absent,48.3136,-64.0344,hansen.johnson,
20170606152757,absent,absent,absent,absent,48.3168,-64.0358,hansen.johnson,
20170606162757,absent,absent,absent,absent,48.3231,-64.0352,hansen.johnson,
20170606172757,absent,absent,absent,absent,48.3220,-64.0283,hansen.johnson,
20170606182757,absent,absent,absent,absent,48.3237,-64.0188,hansen.johnson,
20170606192757,absent,absent,absent,absent,48.3213,-64.0030,hansen.johnson,
20170606202757,absent,absent,absent,absent,48.3234,-63.9932,hansen.johnson,
20170606212757,absent,absent,absent,absent,48.3213,-63.9743,hansen.johnson,
20170606222757,absent,absent,absent,absent,48.3237,-63.9652,hansen.johnson,
20170606232757,absent,absent,absent,absent,48.3219,-63.9514,hansen.johnson,
20170606234257,absent,absent,absent,absent,48.3225,-63.9491,hansen.johnson,
20170607012757,absent,absent,absent,absent,48.3271,-63.9371,hansen.johnson,
20170607022757,absent,absent,absent,absent,48.3289,-63.9277,hansen.johnson,
20170607032757,absent,absent,absent,absent,48.3310,-63.9262,hansen.johnson,p13+short+cluster+of+classified+fw+pulses%2C+but+spacing+is+insufficient
20170607034257,absent,absent,absent,absent,48.3316,-63.9236,hansen.johnson,
20170607042757,absent,absent,absent,absent,48.3330,-63.9166,hansen.johnson,
20170607052757,absent,absent,absent,absent,48.3295,-63.9099,hansen.johnson,
20170607062757,absent,absent,absent,absent,48.3320,-63.9008,hansen.johnson,
20170607072757,absent,absent,absent,absent,48.3251,-63.8874,hansen.johnson,
20170607082757,absent,absent,absent,absent,48.3277,-63.8779,hansen.johnson,
20170607092757,absent,absent,absent,absent,48.3202,-63.8576,hansen.johnson,p11-12+looks+like+bw+arch+calls
20170607102757,absent,absent,absent,absent,48.3224,-63.8486,hansen.johnson,
