datetime_utc,sei,fin,right,humpback,lat,lon,analyst,notes
20161102155456,absent,absent,absent,absent,43.1659,-65.6083,hansen.johnson,
20161102160134,absent,absent,absent,absent,43.1659,-65.6083,hansen.johnson,
20161102160253,absent,absent,absent,absent,43.1659,-65.6083,hansen.johnson,
20161102161042,absent,absent,absent,absent,43.1664,-65.6122,hansen.johnson,
20161102161127,absent,absent,absent,absent,43.1664,-65.6122,hansen.johnson,
20161102161210,absent,absent,absent,absent,43.1664,-65.6122,hansen.johnson,
20161102161239,absent,absent,absent,absent,43.1664,-65.6122,hansen.johnson,
20161102162456,absent,absent,absent,absent,43.1651,-65.6126,hansen.johnson,
20161102172456,absent,absent,absent,absent,43.1572,-65.6153,hansen.johnson,
20161102173956,absent,absent,absent,absent,43.1552,-65.6160,hansen.johnson,
20161102182132,absent,absent,absent,absent,43.1485,-65.5886,hansen.johnson,
20161102182823,absent,absent,absent,absent,43.1485,-65.5886,hansen.johnson,
20161102185456,absent,absent,absent,absent,43.1453,-65.5816,hansen.johnson,
20161102192456,absent,absent,absent,absent,43.1421,-65.5842,hansen.johnson,
20161102202111,absent,absent,absent,absent,43.1353,-65.5503,hansen.johnson,
20161102202531,absent,absent,absent,absent,43.1353,-65.5503,hansen.johnson,
20161102202758,absent,absent,absent,absent,43.1353,-65.5503,hansen.johnson,
20161102212456,absent,absent,absent,absent,43.1305,-65.5557,hansen.johnson,p11+rw+upcall+amid+noise
20161102222248,absent,absent,absent,maybe,43.1257,-65.5465,hansen.johnson,p4+faint+patterned+calling
20161102222702,absent,absent,absent,absent,43.1257,-65.5465,hansen.johnson,
20161102222941,absent,absent,absent,absent,43.1257,-65.5465,hansen.johnson,
20161102232456,absent,absent,absent,absent,43.1199,-65.5541,hansen.johnson,
20161103002456,absent,absent,absent,absent,43.1164,-65.5875,hansen.johnson,
20161103002812,absent,absent,absent,absent,43.1164,-65.5875,hansen.johnson,
20161103003240,absent,absent,absent,absent,43.1164,-65.5875,hansen.johnson,
20161103003519,absent,absent,absent,absent,43.1157,-65.5949,hansen.johnson,
20161103003956,absent,absent,absent,absent,43.1157,-65.5949,hansen.johnson,
20161103012456,absent,absent,absent,absent,43.1106,-65.5997,hansen.johnson,
20161103021933,absent,absent,absent,absent,43.1054,-65.6042,hansen.johnson,
20161103022340,absent,absent,absent,absent,43.1080,-65.6586,hansen.johnson,
20161103022608,absent,absent,absent,absent,43.1080,-65.6586,hansen.johnson,
20161103032456,absent,absent,absent,absent,43.1000,-65.6608,hansen.johnson,
20161103042456,absent,absent,absent,absent,43.0978,-65.7052,hansen.johnson,
20161103042611,absent,absent,absent,absent,43.0978,-65.7052,hansen.johnson,
20161103043021,absent,absent,absent,absent,43.0978,-65.7052,hansen.johnson,
20161103043303,absent,absent,absent,absent,43.0978,-65.7052,hansen.johnson,
20161103052456,absent,absent,absent,absent,43.0926,-65.7037,hansen.johnson,
20161103053956,absent,absent,absent,absent,43.0908,-65.7020,hansen.johnson,
20161103062206,absent,absent,absent,absent,43.0821,-65.6991,hansen.johnson,
20161103062614,absent,absent,absent,absent,43.0821,-65.6991,hansen.johnson,
20161103062856,absent,absent,absent,absent,43.0821,-65.6991,hansen.johnson,
20161103072456,absent,absent,absent,absent,43.0759,-65.6927,hansen.johnson,
20161103082138,absent,absent,absent,absent,43.0578,-65.6633,hansen.johnson,p15+unknown+tonal+amind+noise
20161103082551,absent,absent,absent,absent,43.0578,-65.6633,hansen.johnson,
20161103082831,absent,absent,absent,absent,43.0578,-65.6633,hansen.johnson,
20161103092456,absent,absent,absent,absent,43.0494,-65.6604,hansen.johnson,
20161103093956,absent,absent,absent,absent,43.0474,-65.6599,hansen.johnson,
