datetime_utc,sei,fin,right,humpback,lat,lon,analyst,notes
20160923210811,absent,absent,absent,absent,43.9640,-68.1087,julianne.gurnee,
20160923211840,absent,absent,absent,absent,43.9640,-68.1087,julianne.gurnee,
20160923212920,absent,absent,absent,absent,43.9616,-68.1143,julianne.gurnee,
20160923213304,absent,absent,absent,absent,43.9616,-68.1143,julianne.gurnee,
20160923220811,absent,absent,absent,absent,43.9566,-68.1255,julianne.gurnee,
20160923222311,absent,absent,absent,absent,43.9578,-68.1235,julianne.gurnee,
20160923223811,absent,absent,absent,absent,43.9591,-68.1213,julianne.gurnee,
20160923225311,absent,absent,absent,absent,43.9603,-68.1191,julianne.gurnee,
20160923232311,absent,absent,absent,absent,43.9629,-68.1147,julianne.gurnee,
20160924002311,absent,absent,absent,absent,43.9577,-68.1432,julianne.gurnee,
20160924003811,absent,absent,absent,absent,43.9589,-68.1404,julianne.gurnee,
20160924005311,absent,absent,absent,absent,43.9602,-68.1373,julianne.gurnee,
20160924012311,absent,absent,absent,absent,43.9626,-68.1318,julianne.gurnee,
20160924013811,absent,absent,absent,absent,43.9638,-68.1289,julianne.gurnee,
20160924022057,absent,absent,present,absent,43.9665,-68.1229,julianne.gurnee,Very+long+upcall+bout+here.
20160924025311,absent,absent,absent,absent,43.9595,-68.1418,julianne.gurnee,
20160924030811,absent,absent,absent,absent,43.9585,-68.1438,julianne.gurnee,
20160924032311,absent,absent,absent,absent,43.9576,-68.1460,julianne.gurnee,
20160924033811,absent,absent,absent,absent,43.9566,-68.1483,julianne.gurnee,
20160924042311,absent,absent,absent,absent,43.9540,-68.1553,julianne.gurnee,
20160924043811,absent,absent,absent,absent,43.9531,-68.1575,julianne.gurnee,
20160924044727,absent,absent,absent,absent,43.9531,-68.1575,julianne.gurnee,
20160924050811,absent,absent,absent,absent,43.9586,-68.1159,julianne.gurnee,
20160924052311,absent,absent,absent,absent,43.9598,-68.1140,julianne.gurnee,
20160924053811,absent,absent,absent,absent,43.9609,-68.1122,julianne.gurnee,
20160924055311,absent,absent,absent,absent,43.9622,-68.1102,julianne.gurnee,
20160924060811,absent,absent,absent,absent,43.9634,-68.1082,julianne.gurnee,
20160924062311,absent,absent,absent,absent,43.9644,-68.1065,julianne.gurnee,
20160924063811,absent,absent,absent,absent,43.9655,-68.1047,julianne.gurnee,
20160924065311,absent,absent,absent,absent,43.9667,-68.1029,julianne.gurnee,
20160924070336,absent,absent,absent,absent,43.9667,-68.1029,julianne.gurnee,
20160924072311,absent,absent,absent,absent,43.9771,-68.1003,julianne.gurnee,
20160924073811,absent,absent,absent,absent,43.9783,-68.0975,julianne.gurnee,
20160924075311,absent,absent,absent,absent,43.9797,-68.0942,julianne.gurnee,
20160924080811,absent,absent,absent,absent,43.9810,-68.0911,julianne.gurnee,
20160924082311,absent,absent,absent,absent,43.9823,-68.0880,julianne.gurnee,
20160924083811,absent,absent,absent,absent,43.9836,-68.0851,julianne.gurnee,
20160924085311,absent,absent,absent,absent,43.9850,-68.0820,julianne.gurnee,
20160924092311,absent,absent,absent,absent,43.9843,-68.0840,julianne.gurnee,
20160924092619,absent,absent,absent,absent,43.9843,-68.0840,julianne.gurnee,
20160924102311,absent,absent,absent,absent,43.9891,-68.0755,julianne.gurnee,
20160924155311,absent,absent,absent,absent,43.9067,-68.0721,julianne.gurnee,
20160924160811,absent,absent,absent,absent,43.9085,-68.0721,julianne.gurnee,
20160924161319,absent,absent,absent,absent,43.9085,-68.0721,julianne.gurnee,
20160924162522,absent,absent,absent,absent,43.9016,-68.0791,julianne.gurnee,
20160924163811,absent,absent,absent,absent,43.9012,-68.0805,julianne.gurnee,
20160924164827,absent,absent,absent,absent,43.9012,-68.0805,julianne.gurnee,
20160924165931,absent,absent,absent,absent,43.8989,-68.0842,julianne.gurnee,
20160924170811,absent,absent,absent,absent,43.8982,-68.0865,julianne.gurnee,
20160924172311,absent,absent,absent,absent,43.8972,-68.0888,julianne.gurnee,
20160924173145,absent,absent,absent,absent,43.8972,-68.0888,julianne.gurnee,
20160924174539,absent,absent,absent,absent,43.9010,-68.0908,julianne.gurnee,
20160924175311,absent,absent,absent,absent,43.9020,-68.0924,julianne.gurnee,
20160924180811,absent,absent,absent,absent,43.9030,-68.0931,julianne.gurnee,
20160924181522,absent,absent,absent,absent,43.9030,-68.0931,julianne.gurnee,
20160924182522,absent,absent,absent,absent,43.9045,-68.0978,julianne.gurnee,
20160924183811,absent,absent,absent,absent,43.9058,-68.0988,julianne.gurnee,
20160924185311,absent,absent,absent,absent,43.9082,-68.1027,julianne.gurnee,
20160924185533,absent,absent,absent,absent,43.9082,-68.1027,julianne.gurnee,
20160924192311,absent,absent,absent,absent,43.9137,-68.1106,julianne.gurnee,
20160924202311,absent,absent,absent,absent,43.9231,-68.1160,julianne.gurnee,
20160924202316,absent,absent,absent,absent,43.9231,-68.1160,julianne.gurnee,
20160924205311,absent,absent,absent,absent,43.9299,-68.1177,julianne.gurnee,
20160924210811,absent,absent,absent,absent,43.9313,-68.1182,julianne.gurnee,
20160924211107,absent,absent,absent,absent,43.9313,-68.1182,julianne.gurnee,
20160924212305,absent,absent,absent,absent,43.9352,-68.1184,julianne.gurnee,
20160924212311,absent,absent,absent,absent,43.9352,-68.1184,julianne.gurnee,
20160924213811,absent,absent,absent,absent,43.9368,-68.1186,julianne.gurnee,
20160924215309,absent,absent,absent,absent,43.9357,-68.1174,julianne.gurnee,
20160924215311,absent,absent,absent,absent,43.9357,-68.1174,julianne.gurnee,
20160924220510,absent,absent,absent,absent,43.9357,-68.1174,julianne.gurnee,
20160924220811,absent,absent,absent,absent,43.9386,-68.1161,julianne.gurnee,
20160924222311,absent,absent,absent,absent,43.9396,-68.1158,julianne.gurnee,
20160924223445,absent,absent,absent,absent,43.9396,-68.1158,julianne.gurnee,
20160924224730,absent,absent,absent,absent,43.9394,-68.1146,julianne.gurnee,
20160924225311,absent,absent,absent,absent,43.9405,-68.1141,julianne.gurnee,
20160924230811,absent,absent,absent,absent,43.9412,-68.1139,julianne.gurnee,
20160924231715,absent,absent,absent,absent,43.9412,-68.1139,julianne.gurnee,
20160924232949,absent,absent,absent,absent,43.9397,-68.1120,julianne.gurnee,
20160924233811,absent,absent,absent,absent,43.9401,-68.1111,julianne.gurnee,
20160924235311,absent,absent,absent,absent,43.9397,-68.1113,julianne.gurnee,
20160925000025,absent,absent,absent,absent,43.9397,-68.1113,julianne.gurnee,
20160925001305,absent,absent,absent,absent,43.9389,-68.1102,julianne.gurnee,
20160925002311,absent,absent,absent,absent,43.9388,-68.1106,julianne.gurnee,
20160925003811,absent,absent,absent,absent,43.9373,-68.1105,julianne.gurnee,
