Time,TrkLatitude,TrkLongitude,TrkAltitude,HeadingPlatMagnetic,HeadingPlatTrue,PlatformSpeed,TrkDist,LAT - ENVIRONMENTALS,LONG - ENVIRONMENTALS,MONTH - ENVIRONMENTALS,DAY - ENVIRONMENTALS,YEAR - ENVIRONMENTALS,LEGTYPE - ENVIRONMENTALS,LEGSTAGE - ENVIRONMENTALS,WX - ENVIRONMENTALS,CLOUD - ENVIRONMENTALS,VISIBLTY - ENVIRONMENTALS,BEAUFORT - ENVIRONMENTALS,ENVIRO NOTES - ENVIRONMENTALS,LAT - SIGHTINGS,LONG - SIGHTINGS,SIGHTNO - SIGHTINGS,SPECCODE - SIGHTINGS,IDREL - SIGHTINGS,NUMBER - SIGHTINGS,OBS - SIGHTINGS,CONFIDNC - SIGHTINGS,NUMCALF - SIGHTINGS,ANHEAD - SIGHTINGS,PHOTOS - SIGHTINGS,BEHAV1 - SIGHTINGS,BEHAV2 - SIGHTINGS,BEHAV3 - SIGHTINGS,BEHAV4 - SIGHTINGS,BEHAV5 - SIGHTINGS,BEHAV6 - SIGHTINGS,BEHAV7 - SIGHTINGS,BEHAV8 - SIGHTINGS,BEHAV9 - SIGHTINGS,BEHAV10 - SIGHTINGS,BEHAV11 - SIGHTINGS,BEHAV12 - SIGHTINGS,BEHAV13 - SIGHTINGS,BEHAV14 - SIGHTINGS,BEHAV15 - SIGHTINGS,NOTES - SIGHTINGS
2017-08-02 06:57:29.6 ADT,47.68082,-63.8321833333333,10 m,91,72,0 kts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 06:57:30.8 ADT,47.6808,-63.8321866666667,7 m,207,188,4.7 kts,0.0012083452 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 06:57:30.8 ADT,47.6808,-63.8321866666667,7 m,207,188,4.7 kts,0 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 06:59:13.6 ADT,47.6808,-63.8321866666667,7 m,207,188,4.7 kts,0 nm,47.6785466666667,-63.8325616666667,8,2,2017,6,0,C,1,5,0,STEAMED OVERNIGHT TO THIS POSITION - ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 06:59:22.2 ADT,47.6783533333333,-63.832585,5 m,203.9,184.9,4.7 kts,0.1477788586 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:00:22.2 ADT,47.67706,-63.8327583333333,5 m,204.1,185.1,4.7 kts,0.0779678279 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:00:32.8 ADT,47.676845,-63.8327866666667,4 m,204.2,185.2,4.7 kts,0.0129594147 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:01:32.8 ADT,47.675555,-63.8329466666667,4 m,203.7,184.7,4.7 kts,0.0777218094 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:02:32.8 ADT,47.6742333333333,-63.8331016666667,4 m,202,183,4.7 kts,0.0796004978 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:03:32.8 ADT,47.6729566666667,-63.8331183333333,4 m,198.9,179.9,4.7 kts,0.0766546118 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:04:32.8 ADT,47.6716433333333,-63.8331433333333,5 m,199.5,180.5,4.7 kts,0.0788596113 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:05:32.8 ADT,47.6703666666667,-63.83315,7 m,200.3,181.3,4.7 kts,0.0766521242 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:06:33.1 ADT,47.6690833333333,-63.8331666666667,7 m,199.5,180.5,4.6 kts,0.0770548666 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:07:33.1 ADT,47.6677933333333,-63.8331883333333,5 m,199.7,180.7,4.7 kts,0.0774571438 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:08:33.1 ADT,47.666475,-63.8332183333333,6 m,199.7,180.7,4.7 kts,0.0791626299 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:09:33.1 ADT,47.665195,-63.8332383333333,7 m,199.4,180.4,4.6 kts,0.0768560398 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:10:33.2 ADT,47.663905,-63.8332616666667,6 m,200.1,181.1,4.7 kts,0.0774579362 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:11:33.2 ADT,47.662605,-63.833285,6 m,199.9,180.9,4.7 kts,0.0780582968 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:12:33.2 ADT,47.661295,-63.8333133333333,7 m,200.1,181.1,4.7 kts,0.0786613433 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:13:33.2 ADT,47.6599866666667,-63.8333383333333,6 m,199.1,180.1,4.7 kts,0.0785594366 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:14:33.2 ADT,47.6587033333333,-63.833315,8 m,198.6,179.6,4.7 kts,0.0770576974 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:15:33.3 ADT,47.657395,-63.833315,6 m,199,180,4.7 kts,0.0785529314 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:16:33.3 ADT,47.6562,-63.8335283333333,8 m,258.7,239.7,2.9 kts,0.0722651999 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:17:15.2 ADT,47.6562,-63.8335283333333,8 m,258.7,239.7,2.9 kts,0.0722651999 nm,47.6567666666667,-63.833815,8,2,2017,5,1,C,1,5,0,"START WATCH FOR DAY: DDM-P, PAD-S, ARK-R -    ",,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:17:33.3 ADT,47.65726,-63.8338166666667,8 m,19.1,0.1,6.8 kts,0.0647022962 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:18:08.1 ADT,47.65726,-63.8338166666667,8 m,19.1,0.1,6.8 kts,0.0647022962 nm,47.6585316666667,-63.8338116666667,8,2,2017,5,2,C,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:18:33.4 ADT,47.6594966666667,-63.8338066666667,7 m,18.5,359.5,8.2 kts,0.1342910981 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:19:33.4 ADT,47.6617833333333,-63.8336783333333,6 m,20.4,1.4,8.3 kts,0.1373905595 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:20:33.4 ADT,47.6640916666667,-63.8335866666667,6 m,20,1,8.3 kts,0.1386429478 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:21:33.6 ADT,47.6663866666667,-63.8335316666667,4 m,19.6,0.6,8.3 kts,0.1378107946 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:22:33.6 ADT,47.6686933333333,-63.8335033333333,5 m,19.1,0.1,8.4 kts,0.1384980593 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:23:33.6 ADT,47.6710116666667,-63.8335083333333,4 m,18.6,359.6,8.3 kts,0.13919394 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:24:33.6 ADT,47.673325,-63.8335016666667,4 m,19.4,0.4,8.4 kts,0.1388938524 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:25:33.6 ADT,47.6756933333333,-63.8335,4 m,19.1,0.1,8.3 kts,0.142195832 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:26:33.6 ADT,47.678015,-63.8334866666667,4 m,20,1,8.4 kts,0.1393949702 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:27:33.6 ADT,47.6803433333333,-63.8334616666667,4 m,19.2,0.2,8.4 kts,0.1397978506 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:28:33.6 ADT,47.6826866666667,-63.8334416666667,4 m,18.6,359.6,8.3 kts,0.1406971273 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:29:33.7 ADT,47.684995,-63.833435,4 m,18.9,359.9,8.4 kts,0.1385936506 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:30:33.7 ADT,47.6873183333333,-63.8334066666667,4 m,18.9,359.9,8.4 kts,0.1394986962 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:31:33.8 ADT,47.6896283333333,-63.833385,4 m,19.5,0.5,8.3 kts,0.1386962205 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:32:32.0 ADT,47.6896283333333,-63.833385,4 m,19.5,0.5,8.3 kts,0.1386962205 nm,47.6918516666667,-63.8333566666667,8,2,2017,5,2,C,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:32:33.8 ADT,47.6919266666667,-63.8333566666667,4 m,18.9,359.9,8.3 kts,0.1379977351 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:33:33.8 ADT,47.694235,-63.8333383333333,4 m,18.8,359.8,8.3 kts,0.138595369 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:34:33.9 ADT,47.6965516666667,-63.8333416666667,4 m,19.2,0.199999999999999,8.3 kts,0.139093791 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:35:22.7 ADT,47.6965516666667,-63.8333416666667,4 m,19.2,0.199999999999999,8.3 kts,0.139093791 nm,,,,,,,,,,,,,47.6984283333333,-63.833365,1,HAPO,3,2,AS,00,1,,1,40,,,,,,,,,,,,,,,
2017-08-02 07:35:33.9 ADT,47.6988533333333,-63.83337,5 m,17.9,358.9,8.3 kts,0.1381978618 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:36:33.8 ADT,47.7011716666667,-63.8333933333333,4 m,19,0,8.3 kts,0.1391969864 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:37:33.8 ADT,47.7034916666667,-63.833355,4 m,20,1,8.3 kts,0.139302472 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:38:33.8 ADT,47.7057866666667,-63.8333433333333,4 m,19.6,0.600000000000001,8.3 kts,0.1377936555 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:39:32.8 ADT,47.7057866666667,-63.8333433333333,4 m,19.6,0.600000000000001,8.3 kts,0.1377936555 nm,,,,,,,,,,,,,47.7080416666667,-63.833315,2,MIWH,3,1,BS,00,,,1,,,,,,,,,,,,,,,,
2017-08-02 07:39:33.9 ADT,47.70808,-63.833315,3 m,18.7,359.7,8.3 kts,0.1376975402 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:40:33.9 ADT,47.71037,-63.83331,4 m,18.6,359.6,8.3 kts,0.1374927953 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:40:53.9 ADT,47.71037,-63.83331,4 m,18.6,359.6,8.3 kts,0.1374927953 nm,,,,,,,,,,,,,47.7111383333333,-63.8332983333333,3,MIWH,3,1,AP,00,,,1,,,,,,,,,,,,,,,,
2017-08-02 07:41:33.9 ADT,47.7126716666667,-63.8333,4 m,18.3,359.3,8.3 kts,0.1381937094 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:42:34.1 ADT,47.7149633333333,-63.8333233333333,4 m,17.8,358.8,8.3 kts,0.137595943 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:43:34.1 ADT,47.7172533333333,-63.8333316666667,5 m,18.6,359.6,8.2 kts,0.137493059 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:44:34.1 ADT,47.7195383333333,-63.83334,5 m,18.5,359.5,8.3 kts,0.1371928575 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:45:34.2 ADT,47.7218183333333,-63.8333383333333,5 m,18.3,359.3,8.3 kts,0.1368922589 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:46:34.2 ADT,47.7241116666667,-63.83335,5 m,19.1,0.1,8.3 kts,0.137693588 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:47:34.2 ADT,47.7264066666667,-63.8333483333333,4 m,19.5,0.5,8.3 kts,0.1377928656 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:48:34.3 ADT,47.7287016666667,-63.833345,5 m,19.4,0.4,8.2 kts,0.1377929149 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:49:34.3 ADT,47.730985,-63.8333666666667,5 m,18.4,359.4,8.3 kts,0.1370951695 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:50:34.3 ADT,47.7332833333333,-63.8333716666667,5 m,19.5,0.5,8.3 kts,0.1379931317 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:51:28.7 ADT,47.7332833333333,-63.8333716666667,5 m,19.5,0.5,8.3 kts,0.1379931317 nm,,,,,,,,,,,,,47.7353966666667,-63.83336,4,FG-U,9,1,AS,00,,,1,,,,,,,,,,,,,,,,
2017-08-02 07:51:34.2 ADT,47.7355883333333,-63.8333566666667,5 m,20,1,8.3 kts,0.1383945793 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:52:34.2 ADT,47.7378866666667,-63.8333483333333,5 m,19.1,0.1,8.3 kts,0.1379933943 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:53:34.2 ADT,47.74018,-63.833305,5 m,20.4,1.4,8.3 kts,0.1377038983 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:54:34.5 ADT,47.7425133333333,-63.8332783333333,5 m,19.6,0.6,8.3 kts,0.1400985374 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:54:41.8 ADT,47.7425133333333,-63.8332783333333,5 m,19.6,0.6,8.3 kts,0.1400985374 nm,,,,,,,,,,,,,47.7427816666667,-63.83328,5,MIWH,3,1,AS,00,,,1,,,,,,,,,,,,,,,,
2017-08-02 07:55:34.5 ADT,47.7448066666667,-63.8332533333333,5 m,20.2,1.2,8.3 kts,0.1376964812 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:56:34.5 ADT,47.74711,-63.8332016666667,6 m,20.6,1.6,8.3 kts,0.1383089165 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:57:34.5 ADT,47.749405,-63.8331633333333,6 m,19.4,0.399999999999999,8.3 kts,0.137801539 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:58:34.5 ADT,47.7517016666667,-63.8331066666667,6 m,20.1,1.1,8.3 kts,0.13791189 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 07:59:34.6 ADT,47.754015,-63.8330433333333,6 m,17.5,358.5,8.3 kts,0.138917118 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:00:34.5 ADT,47.75632,-63.83305,6 m,19.6,0.600000000000001,8.3 kts,0.1383935154 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:01:34.5 ADT,47.75863,-63.8330366666667,6 m,19.3,0.300000000000001,8.3 kts,0.1386945002 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:02:34.5 ADT,47.7609283333333,-63.8330166666667,6 m,18.8,359.8,8.3 kts,0.1379953451 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:03:34.7 ADT,47.763235,-63.8330316666667,6 m,17.5,358.5,8.3 kts,0.1384946443 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:04:34.7 ADT,47.7655283333333,-63.83308,6 m,17.6,358.6,8.2 kts,0.137706598 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:05:34.7 ADT,47.7677816666667,-63.8331233333333,7 m,18.1,359.1,8.3 kts,0.1353024653 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:06:34.8 ADT,47.7700733333333,-63.8331983333333,7 m,18.1,359.1,8.3 kts,0.1376259978 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:07:34.8 ADT,47.7723733333333,-63.8332483333333,7 m,18.8,359.8,8.3 kts,0.1381077902 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:08:34.8 ADT,47.7746816666667,-63.8332966666667,7 m,18,359,8.3 kts,0.1386071103 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:09:34.7 ADT,47.7769816666667,-63.8333683333333,7 m,17.8,358.8,8.4 kts,0.1381233244 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:10:17.6 ADT,47.7769816666667,-63.8333683333333,7 m,17.8,358.8,8.4 kts,0.1381233244 nm,47.7786466666667,-63.83342,8,2,2017,5,2,C,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:10:34.8 ADT,47.779305,-63.8334383333333,6 m,18.3,359.3,8.3 kts,0.1395225843 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:11:34.8 ADT,47.7816166666667,-63.8335166666667,7 m,17.3,358.3,8.4 kts,0.1388295008 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:12:35.0 ADT,47.7839233333333,-63.8335833333333,7 m,17.9,358.9,8.3 kts,0.138519435 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:13:35.0 ADT,47.786225,-63.8335983333333,7 m,19.2,0.2,8.3 kts,0.1381944438 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:14:35.0 ADT,47.7885283333333,-63.8336283333333,7 m,17.3,358.3,8.3 kts,0.1382984815 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:15:35.1 ADT,47.7908416666667,-63.8336616666667,7 m,17.3,358.3,8.3 kts,0.1389000993 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:16:35.1 ADT,47.7931983333333,-63.8336783333333,7 m,18.7,359.7,8.3 kts,0.1414969411 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:17:35.1 ADT,47.7955,-63.8336116666667,7 m,20.1,1.1,8.3 kts,0.1382192778 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:18:35.1 ADT,47.7978133333333,-63.8335583333333,7 m,20.5,1.5,8.3 kts,0.1389102472 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:19:35.2 ADT,47.800115,-63.8335183333333,6 m,19.1,0.1,8.3 kts,0.138202535 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:20:07.9 ADT,47.800115,-63.8335183333333,6 m,19.1,0.1,8.3 kts,0.138202535 nm,47.8013383333333,-63.8334833333333,8,2,2017,5,2,C,1,5,1,"W/C: MNH-P, KRH-S, DDM-R - ",,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:20:35.2 ADT,47.802415,-63.8334716666667,3 m,17.6,358.6,8.3 kts,0.1381058758 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:21:35.1 ADT,47.80474,-63.8335266666667,3 m,18.8,359.8,8.4 kts,0.1396116829 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:22:35.1 ADT,47.8070633333333,-63.8335833333333,2 m,18,359,8.4 kts,0.1395127112 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:23:35.1 ADT,47.80939,-63.8336566666667,2 m,17.1,358.1,8.4 kts,0.1397254252 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:24:35.3 ADT,47.8117283333333,-63.8336483333333,2 m,19.6,0.600000000000001,8.5 kts,0.1403950044 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:25:35.3 ADT,47.8140766666667,-63.8336916666667,3 m,18.6,359.6,8.4 kts,0.1410058323 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:26:35.3 ADT,47.816435,-63.833725,3 m,18.7,359.7,8.5 kts,0.1416017894 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:27:35.5 ADT,47.8187983333333,-63.8337683333333,3 m,19.2,0.2,8.5 kts,0.1419063685 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:28:35.5 ADT,47.821165,-63.8337683333333,4 m,18.9,359.9,8.5 kts,0.1420957486 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:29:35.5 ADT,47.8235316666667,-63.8337716666667,4 m,18.5,359.5,8.5 kts,0.1420958121 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:30:35.5 ADT,47.8259033333333,-63.8338,4 m,18.8,359.8,8.4 kts,0.1424005314 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:31:13.7 ADT,47.8259033333333,-63.8338,4 m,18.8,359.8,8.4 kts,0.1424005314 nm,,,,,,,,,,,,,47.8273916666667,-63.8338083333333,6,TUNS,1,4,BP,00,,,1,,,,,,,,,,,,,,,,
2017-08-02 08:31:35.5 ADT,47.8282566666667,-63.8338366666667,5 m,17.8,358.8,8.5 kts,0.1413029393 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:32:35.5 ADT,47.8306216666667,-63.833875,5 m,19,0,8.5 kts,0.1420040875 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:33:35.6 ADT,47.8329766666667,-63.8339183333333,5 m,17.6,358.6,8.5 kts,0.1414060635 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:34:35.6 ADT,47.83533,-63.8339683333333,5 m,18.3,359.3,8.5 kts,0.1413095791 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:35:35.6 ADT,47.8376866666667,-63.834005,5 m,18.3,359.3,8.5 kts,0.1415030604 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:36:35.7 ADT,47.84004,-63.834055,5 m,17.6,358.6,8.5 kts,0.1413095765 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:37:10.7 ADT,47.84004,-63.834055,5 m,17.6,358.6,8.5 kts,0.1413095765 nm,,,,,,,,,,,,,47.8414133333333,-63.8340866666667,7,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-08-02 08:37:35.7 ADT,47.8423966666667,-63.8340916666667,5 m,19,0,8.5 kts,0.141503059 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:37:43.1 ADT,47.8423966666667,-63.8340916666667,5 m,19,0,8.5 kts,0.141503059 nm,,,,,,,,,,,,,47.8427116666667,-63.8340966666667,8,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-08-02 08:38:35.7 ADT,47.8447483333333,-63.8341433333333,5 m,18.2,359.2,8.5 kts,0.1412104909 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:39:35.8 ADT,47.84708,-63.834135,5 m,19.3,0.3,8.3 kts,0.1399947353 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:40:05.0 ADT,47.84708,-63.834135,5 m,19.3,0.3,8.3 kts,0.1399947353 nm,,,,,,,,,,,,,47.8482483333333,-63.8341216666667,9,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-08-02 08:40:35.8 ADT,47.84941,-63.834085,5 m,21.2,2.2,8.4 kts,0.1399087711 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:41:35.8 ADT,47.851735,-63.83401,6 m,19.6,0.6,8.4 kts,0.1396267663 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:42:35.8 ADT,47.8540866666667,-63.83394,6 m,19.8,0.8,8.3 kts,0.141223305 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:43:35.9 ADT,47.8564,-63.8338766666667,6 m,20.8,1.8,8.4 kts,0.1389170254 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:44:35.9 ADT,47.85872,-63.83381,6 m,19.2,0.2,8.4 kts,0.1393197497 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 08:45:35.9 ADT,47.8610216666667,-63.8337383333333,6 m,20.8,1.8,8.3 kts,0.1382232721 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
